timestamp,jetson_emc_freq,jetson_gpu_freq,jetson_total_cpu_usage,jetson_ram_usage,jetson_temperature,jetson_swap_usage
10/23/2024 2:09,0,0,3.5,7701,40.062,0
10/23/2024 2:09,0,0,3.833333333,7691,40.031,0
10/23/2024 2:10,0,0,3.166666667,7668,39.843,0
10/23/2024 2:10,0,0,3.5,7669,40.125,0
10/23/2024 2:10,0,0,3.666666667,7712,40,0
10/23/2024 2:10,0,0,3.25,7716,40.156,0
10/23/2024 2:11,0,0,3.833333333,7693,39.937,0
10/23/2024 2:11,0,0,3.75,7706,40.093,0
10/23/2024 2:11,0,0,3.5,7708,40.187,0
10/23/2024 2:11,0,0,3.583333333,7713,39.875,0
10/23/2024 2:12,0,0,3.166666667,7718,39.937,0
10/23/2024 2:12,0,0,3.083333333,7716,40.062,0
10/23/2024 2:12,0,0,3.75,7714,40.156,0
10/23/2024 2:12,0,0,3.416666667,7711,40,0
10/23/2024 2:13,0,0,3.416666667,7650,40.25,0
10/23/2024 2:13,0,0,3.833333333,7645,39.875,0
10/23/2024 2:13,0,0,3.333333333,7650,39.812,0
10/23/2024 2:13,0,0,3.583333333,7651,39.875,0
10/23/2024 2:14,0,0,3.333333333,7658,40.156,0
10/23/2024 2:14,0,0,3.75,7656,39.937,0
10/23/2024 2:14,0,0,3.5,7656,40.031,0
10/23/2024 2:14,0,0,3.416666667,7660,39.906,0
10/23/2024 2:15,0,0,3.416666667,7637,40.031,0
10/23/2024 2:15,0,0,3.583333333,7655,39.781,0
10/23/2024 2:15,0,0,3.25,7656,39.875,0
10/23/2024 2:15,0,0,3,7662,39.843,0
10/23/2024 2:16,0,0,3.583333333,7659,39.812,0
10/23/2024 2:16,0,0,3.583333333,7681,39.875,0
10/23/2024 2:16,0,0,3.583333333,7653,40.125,0
10/23/2024 2:16,0,0,4,7657,39.875,0
10/23/2024 2:17,0,0,3.666666667,7678,40,0
10/23/2024 2:17,0,0,3.916666667,7666,40.156,0
10/23/2024 2:17,0,0,3.5,7667,40,0
10/23/2024 2:17,0,0,3.75,7675,39.968,0
10/23/2024 2:18,0,0,3.75,7672,39.937,0
10/23/2024 2:18,0,0,3.416666667,7679,40.25,0
10/23/2024 2:18,0,0,3.5,7667,40.062,0
10/23/2024 2:18,0,0,3.916666667,7670,40.031,0
10/23/2024 2:19,0,0,3.333333333,7669,40,0
10/23/2024 2:19,0,0,3.75,7624,39.781,0
10/23/2024 2:19,0,0,3.5,7650,39.906,0
10/23/2024 2:19,0,0,4,7649,40.093,0
10/23/2024 2:20,0,0,3.5,7673,39.843,0
10/23/2024 2:20,0,0,3.916666667,7673,39.906,0
10/23/2024 2:20,0,0,3.583333333,7649,40.125,0
10/23/2024 2:20,0,0,3.916666667,7667,40.156,0
10/23/2024 2:21,0,0,3.25,7666,40.031,0
10/23/2024 2:21,0,0,3.916666667,7654,39.843,0
10/23/2024 2:21,0,0,3.166666667,7638,40.125,0
10/23/2024 2:21,0,0,3.75,7652,39.812,0
10/23/2024 2:22,0,0,3.333333333,7653,40,0
10/23/2024 2:22,0,0,3.833333333,7669,39.937,0
10/23/2024 2:22,0,0,3.333333333,7669,40.093,0
10/23/2024 2:22,0,0,3.5,7660,40.125,0
10/23/2024 2:23,0,0,3.666666667,7643,39.875,0
10/23/2024 2:23,0,0,3,7664,40.218,0
10/23/2024 2:23,0,0,3.25,7659,39.781,0
10/23/2024 2:23,0,0,3.166666667,7662,40.062,0
10/23/2024 2:24,0,0,3.5,7589,40.093,0
10/23/2024 2:24,0,0,3.75,7610,40.062,0
10/23/2024 2:24,0,0,3.166666667,7604,39.875,0
10/23/2024 2:24,0,0,3.416666667,7605,40.125,0
10/23/2024 2:25,0,0,3.916666667,7584,39.906,0
10/23/2024 2:25,0,0,3.666666667,7555,39.906,0
10/23/2024 2:25,0,0,3.666666667,7575,39.906,0
10/23/2024 2:25,0,0,3.166666667,7571,39.937,0
10/23/2024 2:26,0,0,3.5,7580,39.875,0
10/23/2024 2:26,0,0,3.75,7596,39.937,0
10/23/2024 2:26,0,0,3,7603,40.281,0
10/23/2024 2:26,0,0,3.833333333,7602,39.843,0
10/23/2024 2:27,0,0,3.666666667,7598,39.937,0
10/23/2024 2:27,0,0,3.416666667,7602,40.25,0
10/23/2024 2:27,0,0,3.416666667,7591,39.937,0
10/23/2024 2:27,0,0,3.833333333,7597,40.031,0
10/23/2024 2:28,0,0,3.25,7602,39.906,0
10/23/2024 2:28,0,0,4.25,7576,40,0
10/23/2024 2:28,0,0,3.333333333,7625,40.125,0
10/23/2024 2:28,0,0,3.583333333,7600,39.937,0
10/23/2024 2:29,0,0,3.083333333,7628,40.093,0
10/23/2024 2:29,0,0,3.166666667,7622,39.875,0
10/23/2024 2:29,0,0,4.083333333,7621,39.937,0
10/23/2024 2:29,0,0,3.5,7619,40.031,0
10/23/2024 2:30,0,0,3.5,7618,39.937,0
10/23/2024 2:30,0,0,3.5,7623,39.906,0
10/23/2024 2:30,0,0,3.916666667,7628,39.937,0
10/23/2024 2:30,0,0,3.166666667,7622,40.218,0
10/23/2024 2:31,0,0,3.333333333,7629,39.843,0
10/23/2024 2:31,0,0,3.666666667,7585,40.25,0
10/23/2024 2:31,0,0,3.333333333,7605,39.937,0
10/23/2024 2:31,0,0,3.333333333,7588,40.218,0
10/23/2024 2:32,0,0,3.583333333,7586,39.875,0
10/23/2024 2:32,0,0,4.25,7605,40.156,0
10/23/2024 2:32,0,0,4,7595,39.843,0
10/23/2024 2:32,0,0,3.833333333,7604,39.937,0
10/23/2024 2:33,0,0,3.916666667,7627,39.968,0
10/23/2024 2:33,0,0,3.5,7640,39.937,0
10/23/2024 2:33,0,0,4,7624,39.812,0
10/23/2024 2:33,0,0,3.5,7620,39.906,0
10/23/2024 2:34,0,0,3.916666667,7630,40.093,0
10/23/2024 2:34,0,0,4,7637,39.875,0
10/23/2024 2:34,0,0,3.916666667,7638,39.937,0
10/23/2024 2:34,0,0,3.416666667,7660,40.062,0
10/23/2024 2:35,0,0,3.5,7649,39.906,0
10/23/2024 2:35,0,0,3.666666667,7661,40,0
10/23/2024 2:35,0,0,4.25,7655,40.25,0
10/23/2024 2:35,0,0,3.5,7657,39.906,0
10/23/2024 2:36,0,0,4,7658,39.937,0
10/23/2024 2:36,0,0,4.166666667,7660,40.156,0
10/23/2024 2:36,0,0,3.583333333,7661,40.062,0
10/23/2024 2:36,0,0,4,7656,39.875,0
10/23/2024 2:37,0,0,3.75,7660,39.875,0
10/23/2024 2:37,0,0,4.083333333,7581,40.281,0
10/23/2024 2:37,0,0,3.833333333,7566,40.031,0
10/23/2024 2:37,0,0,4.5,7596,39.906,0
10/23/2024 2:38,0,0,3.666666667,7584,40.093,0
10/23/2024 2:38,0,0,4,7589,40.218,0
10/23/2024 2:38,0,0,3.833333333,7586,39.906,0
10/23/2024 2:38,0,0,3.5,7582,40.125,0
10/23/2024 2:39,0,0,4.166666667,7583,39.937,0
10/23/2024 2:39,0,0,4.25,7597,39.968,0
10/23/2024 2:39,0,0,3.75,7608,39.875,0
10/23/2024 2:39,0,0,3.916666667,7615,40.375,0
10/23/2024 2:40,0,0,3.833333333,7633,39.937,0
10/23/2024 2:40,0,0,4.333333333,7639,40.187,0
10/23/2024 2:40,0,0,4.083333333,7629,40.218,0
10/23/2024 2:40,0,0,3.25,7641,39.968,0
10/23/2024 2:41,0,0,4.416666667,7632,40.125,0
10/23/2024 2:41,0,0,4.166666667,7605,40.093,0
10/23/2024 2:41,0,0,3.833333333,7603,39.937,0
10/23/2024 2:41,0,0,4.083333333,7605,40.031,0
10/23/2024 2:42,0,0,4.166666667,7608,39.937,0
10/23/2024 2:42,0,0,3.666666667,7597,40.062,0
10/23/2024 2:42,0,0,3.416666667,7604,40.062,0
10/23/2024 2:42,0,0,3.666666667,7610,39.843,0
10/23/2024 2:43,0,0,4.25,7602,40,0
10/23/2024 2:43,0,0,3.666666667,7605,39.812,0
10/23/2024 2:43,0,0,3.583333333,7609,39.906,0
10/23/2024 2:43,0,0,4.5,7614,40.218,0
10/23/2024 2:44,0,0,3.5,7603,39.937,0
10/23/2024 2:44,0,0,4,7615,39.937,0
10/23/2024 2:44,0,0,3.916666667,7613,40.031,0
10/23/2024 2:44,0,0,3.833333333,7617,40.281,0
10/23/2024 2:45,0,0,4,7626,39.937,0
10/23/2024 2:45,0,0,3.916666667,7620,40,0
10/23/2024 2:45,0,0,3.75,7626,40.125,0
10/23/2024 2:45,0,0,3.5,7618,39.875,0
10/23/2024 2:46,0,0,4.083333333,7624,39.937,0
10/23/2024 2:46,0,0,3.916666667,7626,40.156,0
10/23/2024 2:46,0,0,3.583333333,7621,40.218,0
10/23/2024 2:46,0,0,3.833333333,7615,39.968,0
10/23/2024 2:47,0,0,3.583333333,7619,40.062,0
10/23/2024 2:47,0,0,4.583333333,7570,40.187,0
10/23/2024 2:47,0,0,3.083333333,7563,40.062,0
10/23/2024 2:47,0,0,4.083333333,7566,40.062,0
10/23/2024 2:48,0,0,3.583333333,7565,40.187,0
10/23/2024 2:48,0,0,3.833333333,7566,39.906,0
10/23/2024 2:48,0,0,3.916666667,7564,40.031,0
10/23/2024 2:48,0,0,3.75,7563,39.843,0
10/23/2024 2:49,0,0,3.083333333,7581,40.25,0
10/23/2024 2:49,0,0,4,7578,39.812,0
10/23/2024 2:49,0,0,3.333333333,7584,40.031,0
10/23/2024 2:49,0,0,4.25,7582,40.25,0
10/23/2024 2:50,0,0,4.25,7595,40,0
10/23/2024 2:50,0,0,3.833333333,7604,39.812,0
10/23/2024 2:50,0,0,3.916666667,7608,40.062,0
10/23/2024 2:50,0,0,3.416666667,7602,39.812,0
10/23/2024 2:51,0,0,3.833333333,7613,39.968,0
10/23/2024 2:51,0,0,4.333333333,7606,40.218,0
10/23/2024 2:51,0,0,3.75,7609,40.218,0
10/23/2024 2:51,0,0,3.833333333,7609,40.156,0
10/23/2024 2:52,0,0,4.083333333,7613,39.781,0
10/23/2024 2:52,0,0,3.666666667,7612,40.156,0
10/23/2024 2:52,0,0,4,7613,39.875,0
10/23/2024 2:52,0,0,2.666666667,7615,39.843,0
10/23/2024 2:53,0,0,3.333333333,7606,39.937,0
10/23/2024 2:53,0,0,4.083333333,7614,39.937,0
10/23/2024 2:53,0,0,3.916666667,7609,39.875,0
10/23/2024 2:53,0,0,3.916666667,7612,40,0
10/23/2024 2:54,0,0,3.833333333,7615,40.031,0
10/23/2024 2:54,0,0,3.666666667,7612,40.156,0
10/23/2024 2:54,0,0,3.416666667,7613,39.843,0
10/23/2024 2:54,0,0,4,7612,39.906,0
10/23/2024 2:55,0,0,3.5,7603,40.312,0
10/23/2024 2:55,0,0,4.25,7618,40.062,0
10/23/2024 2:55,0,0,3.5,7607,40.156,0
10/23/2024 2:55,0,0,3.666666667,7616,40.218,0
10/23/2024 2:56,0,0,3.916666667,7613,39.875,0
10/23/2024 2:56,0,0,3.5,7611,39.875,0
10/23/2024 2:56,0,0,3.666666667,7609,39.906,0
10/23/2024 2:56,0,0,3.5,7617,39.906,0
10/23/2024 2:57,0,0,3.666666667,7611,39.937,0
10/23/2024 2:57,0,0,3.75,7616,39.906,0
10/23/2024 2:57,0,0,3.25,7576,40.25,0
10/23/2024 2:57,0,0,3.583333333,7573,39.875,0
10/23/2024 2:58,0,0,3.333333333,7575,40.062,0
10/23/2024 2:58,0,0,3.583333333,7584,40.406,0
10/23/2024 2:58,0,0,3.333333333,7578,39.937,0
10/23/2024 2:58,0,0,4.166666667,7581,39.937,0
10/23/2024 2:59,0,0,3.416666667,7584,40.062,0
10/23/2024 2:59,0,0,3.25,7553,40.25,0
10/23/2024 2:59,0,0,3.583333333,7551,39.843,0
10/23/2024 2:59,0,0,3.25,7558,40.031,0
10/23/2024 3:00,0,0,3.166666667,7563,40.375,0
10/23/2024 3:00,0,0,5,7583,40.187,0
10/23/2024 3:00,0,0,3.583333333,7577,39.937,0
10/23/2024 3:00,0,0,3.666666667,7582,39.968,0
10/23/2024 3:01,0,0,3.583333333,7565,39.843,0
10/23/2024 3:01,0,0,3.833333333,7567,39.906,0
10/23/2024 3:01,0,0,3.416666667,7576,39.937,0
10/23/2024 3:01,0,0,3.25,7574,40,0
10/23/2024 3:02,0,0,3.833333333,7595,39.968,0
10/23/2024 3:02,0,0,3.666666667,7595,40.031,0
10/23/2024 3:02,0,0,3.416666667,7596,40.281,0
10/23/2024 3:02,0,0,3.5,7599,39.843,0
10/23/2024 3:03,0,0,4.333333333,7600,40.125,0
10/23/2024 3:03,0,0,3.416666667,7596,40.25,0
10/23/2024 3:03,0,0,4.083333333,7590,39.906,0
10/23/2024 3:03,0,0,3.5,7596,40.062,0
10/23/2024 3:04,0,0,4,7608,40.281,0
10/23/2024 3:04,0,0,3.916666667,7602,40.031,0
10/23/2024 3:04,0,0,3.666666667,7606,39.937,0
10/23/2024 3:04,0,0,3.416666667,7592,39.968,0
10/23/2024 3:05,0,0,3.583333333,7606,40.187,0
10/23/2024 3:05,0,0,4,7609,40.031,0
10/23/2024 3:05,0,0,3.833333333,7608,40,0
10/23/2024 3:05,0,0,3.416666667,7606,40.312,0
10/23/2024 3:06,0,0,3.666666667,7605,39.937,0
10/23/2024 3:06,0,0,3.75,7615,39.968,0
10/23/2024 3:06,0,0,3.25,7615,40.093,0
10/23/2024 3:06,0,0,2.666666667,7615,39.968,0
10/23/2024 3:07,0,0,3.666666667,7615,40.062,0
10/23/2024 3:07,0,0,3.75,7593,40,0
10/23/2024 3:07,0,0,2.916666667,7596,39.968,0
10/23/2024 3:07,0,0,3.75,7619,40.125,0
10/23/2024 3:08,0,0,3.5,7608,40.218,0
10/23/2024 3:08,0,0,3.916666667,7610,40.093,0
10/23/2024 3:08,0,0,4,7608,40.187,0
10/23/2024 3:08,0,0,3.5,7611,40.031,0
10/23/2024 3:09,0,0,3.666666667,7610,40.375,0
10/23/2024 3:09,0,0,4.25,7606,40,0
10/23/2024 3:09,0,0,3.5,7606,39.937,0
10/23/2024 3:09,0,0,3.5,7610,39.968,0
10/23/2024 3:10,0,0,3.166666667,7609,40.031,0
10/23/2024 3:10,0,0,4,7601,39.937,0
10/23/2024 3:10,0,0,3.5,7602,40,0
10/23/2024 3:10,0,0,3.083333333,7607,40.156,0
10/23/2024 3:11,0,0,3.833333333,7618,40.156,0
10/23/2024 3:11,0,0,3.75,7608,40.187,0
10/23/2024 3:11,0,0,3.166666667,7614,40,0
10/23/2024 3:11,0,0,3.75,7612,39.937,0
10/23/2024 3:12,0,0,3.5,7588,40,0
10/23/2024 3:12,0,0,3.25,7613,40.062,0
10/23/2024 3:12,0,0,3.583333333,7613,40.062,0
10/23/2024 3:12,0,0,3.416666667,7611,40.125,0
10/23/2024 3:13,0,0,3.583333333,7612,40.25,0
10/23/2024 3:13,0,0,4,7616,40.218,0
10/23/2024 3:13,0,0,3.25,7609,40.156,0
10/23/2024 3:13,0,0,3.666666667,7600,40.031,0
10/23/2024 3:14,0,0,3.583333333,7615,40.25,0
10/23/2024 3:14,0,0,3.833333333,7586,39.968,0
10/23/2024 3:14,0,0,3.166666667,7611,39.937,0
10/23/2024 3:14,0,0,3.083333333,7606,40,0
10/23/2024 3:15,0,0,2.833333333,7611,39.937,0
10/23/2024 3:15,0,0,4.25,7605,39.937,0
10/23/2024 3:15,0,0,3.75,7570,40,0
10/23/2024 3:15,0,0,3.666666667,7581,40.281,0
10/23/2024 3:16,0,0,3.5,7573,39.812,0
10/23/2024 3:16,0,0,3.75,7580,40.218,0
10/23/2024 3:16,0,0,3.916666667,7592,39.937,0
10/23/2024 3:16,0,0,3.416666667,7616,39.937,0
10/23/2024 3:17,0,0,3.416666667,7615,39.937,0
10/23/2024 3:17,0,0,3.75,7619,40.156,0
10/23/2024 3:17,0,0,3.166666667,7613,39.937,0
10/23/2024 3:17,0,0,4.25,7616,40.062,0
10/23/2024 3:18,0,0,3.666666667,7623,39.906,0
10/23/2024 3:18,0,0,3.833333333,7612,40.406,0
10/23/2024 3:18,0,0,3.916666667,7615,39.937,0
10/23/2024 3:18,0,0,3.666666667,7613,40.093,0
10/23/2024 3:19,0,0,3.333333333,7604,39.968,0
10/23/2024 3:19,0,0,3.416666667,7617,40,0
10/23/2024 3:19,0,0,3.25,7617,39.937,0
10/23/2024 3:19,0,0,3.583333333,7618,40.062,0
10/23/2024 3:20,0,0,3.333333333,7613,40.375,0
10/23/2024 3:20,0,0,3.833333333,7617,39.906,0
10/23/2024 3:20,0,0,3.583333333,7626,40.031,0
10/23/2024 3:20,0,0,3.75,7620,40.125,0
10/23/2024 3:21,0,0,3.666666667,7599,40.031,0
10/23/2024 3:21,0,0,3.75,7595,39.968,0
10/23/2024 3:21,0,0,3.25,7597,40.343,0
10/23/2024 3:21,0,0,3.666666667,7607,39.937,0
10/23/2024 3:22,0,0,3.916666667,7601,40,0
10/23/2024 3:22,0,0,4.166666667,7606,40.156,0
10/23/2024 3:22,0,0,3.166666667,7599,40.125,0
10/23/2024 3:22,0,0,3.416666667,7606,40.093,0
10/23/2024 3:23,0,0,3.333333333,7598,39.937,0
10/23/2024 3:23,0,0,3.916666667,7603,40.093,0
10/23/2024 3:23,0,0,3.166666667,7589,39.875,0
10/23/2024 3:23,0,0,3.416666667,7597,40.031,0
10/23/2024 3:24,0,0,3.833333333,7599,40.187,0
10/23/2024 3:24,0,0,3.333333333,7597,40.062,0
10/23/2024 3:24,0,0,3.583333333,7615,40.281,0
10/23/2024 3:24,0,0,3.416666667,7618,40,0
10/23/2024 3:25,0,0,4.166666667,7618,40.343,0
10/23/2024 3:25,0,0,3,7620,39.937,0
10/23/2024 3:25,0,0,3.75,7620,40.218,0
10/23/2024 3:25,0,0,3.333333333,7615,39.875,0
10/23/2024 3:26,0,0,4,7619,40.125,0
10/23/2024 3:26,0,0,3.833333333,7616,39.968,0
10/23/2024 3:26,0,0,2.916666667,7612,40,0
10/23/2024 3:26,0,0,3.666666667,7611,40.125,0
10/23/2024 3:27,0,0,3.583333333,7616,39.937,0
10/23/2024 3:27,0,0,3.416666667,7619,39.937,0
10/23/2024 3:27,0,0,2.75,7606,40.031,0
10/23/2024 3:27,0,0,3.083333333,7605,39.906,0
10/23/2024 3:28,0,0,3.583333333,7600,39.875,0
10/23/2024 3:28,0,0,3.833333333,7599,40,0
10/23/2024 3:28,0,0,3,7603,39.875,0
10/23/2024 3:28,0,0,3.5,7613,40,0
10/23/2024 3:29,0,0,3.583333333,7599,40.093,0
10/23/2024 3:29,0,0,3.583333333,7610,40.343,0
10/23/2024 3:29,0,0,3.833333333,7586,39.843,0
10/23/2024 3:29,0,0,3.333333333,7595,39.937,0
10/23/2024 3:30,0,0,3.333333333,7608,40.156,0
10/23/2024 3:30,0,0,4.416666667,7608,39.937,0
10/23/2024 3:30,0,0,3.333333333,7608,39.937,0
10/23/2024 3:30,0,0,3.583333333,7604,40.062,0
10/23/2024 3:31,0,0,3.666666667,7612,40.281,0
10/23/2024 3:31,0,0,4.25,7589,39.937,0
10/23/2024 3:31,0,0,3.75,7578,39.968,0
10/23/2024 3:31,0,0,3.583333333,7578,40.093,0
10/23/2024 3:32,0,0,3,7580,39.937,0
10/23/2024 3:32,0,0,4.333333333,7604,40.093,0
10/23/2024 3:32,0,0,3.75,7606,40.062,0
10/23/2024 3:32,0,0,2.916666667,7606,40,0
10/23/2024 3:33,0,0,3.75,7601,39.968,0
10/23/2024 3:33,0,0,3.666666667,7606,40.031,0
10/23/2024 3:33,0,0,3.916666667,7593,40.093,0
10/23/2024 3:33,0,0,3.666666667,7597,40.093,0
10/23/2024 3:34,0,0,3.25,7606,39.968,0
10/23/2024 3:34,0,0,4,7604,40.281,0
10/23/2024 3:34,0,0,3.5,7620,39.937,0
10/23/2024 3:34,0,0,3.666666667,7633,40.125,0
10/23/2024 3:35,0,0,4.166666667,7628,40.031,0
10/23/2024 3:35,0,0,3.5,7602,40.25,0
10/23/2024 3:35,0,0,3.666666667,7630,40.093,0
10/23/2024 3:35,0,0,3.333333333,7629,40.343,0
10/23/2024 3:36,0,0,3.25,7631,40.062,0
10/23/2024 3:36,0,0,3.916666667,7628,39.937,0
10/23/2024 3:36,0,0,4.083333333,7633,40.031,0
10/23/2024 3:36,0,0,3.5,7635,40.125,0
10/23/2024 3:37,0,0,3.416666667,7630,39.906,0
10/23/2024 3:37,0,0,3.916666667,7629,40.031,0
10/23/2024 3:37,0,0,3.833333333,7623,40.281,0
10/23/2024 3:37,0,0,3.5,7629,40.125,0
10/23/2024 3:38,0,0,3.666666667,7608,40.343,0
10/23/2024 3:38,0,0,3.333333333,7626,39.937,0
10/23/2024 3:38,0,0,4,7622,40.156,0
10/23/2024 3:38,0,0,3.75,7612,39.937,0
10/23/2024 3:39,0,0,4.166666667,7632,39.875,0
10/23/2024 3:39,0,0,4,7646,40.093,0
10/23/2024 3:39,0,0,3.083333333,7648,40.093,0
10/23/2024 3:39,0,0,3.75,7652,40.062,0
10/23/2024 3:40,0,0,3.333333333,7647,40.125,0
10/23/2024 3:40,0,0,3.166666667,7647,39.937,0
10/23/2024 3:40,0,0,3.666666667,7649,40.093,0
10/23/2024 3:40,0,0,3.25,7651,39.937,0
10/23/2024 3:41,0,0,3.333333333,7649,40.25,0
10/23/2024 3:41,0,0,3.666666667,7626,40.25,0
10/23/2024 3:41,0,0,3.416666667,7644,40.031,0
10/23/2024 3:41,0,0,4,7624,40.375,0
10/23/2024 3:42,0,0,3.5,7646,40.031,0
10/23/2024 3:42,0,0,3.416666667,7646,39.937,0
10/23/2024 3:42,0,0,3.416666667,7648,40.125,0
10/23/2024 3:42,0,0,3.416666667,7646,40.156,0
10/23/2024 3:43,0,0,3.333333333,7657,39.937,0
10/23/2024 3:43,0,0,3.916666667,7654,40.187,0
10/23/2024 3:43,0,0,3,7596,40.031,0
10/23/2024 3:43,0,0,3.833333333,7608,40.125,0
10/23/2024 3:44,0,0,3.833333333,7583,39.968,0
10/23/2024 3:44,0,0,3.083333333,7593,40.468,0
10/23/2024 3:44,0,0,3.583333333,7586,39.843,0
10/23/2024 3:44,0,0,3.833333333,7599,39.875,0
10/23/2024 3:45,0,0,3.5,7609,39.937,0
10/23/2024 3:45,0,0,3.833333333,7608,39.937,0
10/23/2024 3:45,0,0,3.5,7607,39.937,0
10/23/2024 3:45,0,0,3.583333333,7604,39.843,0
10/23/2024 3:46,0,0,3.833333333,7610,40.125,0
10/23/2024 3:46,0,0,3.5,7608,40.062,0
10/23/2024 3:46,0,0,3.333333333,7614,40.218,0
10/23/2024 3:46,0,0,3.416666667,7606,40.062,0
10/23/2024 3:47,0,0,3.5,7615,40.312,0
10/23/2024 3:47,0,0,4.083333333,7613,39.906,0
10/23/2024 3:47,0,0,3.833333333,7593,40.156,0
10/23/2024 3:47,0,0,2.666666667,7597,40.031,0
10/23/2024 3:48,0,0,3.583333333,7621,39.906,0
10/23/2024 3:48,0,0,3.166666667,7607,40.218,0
10/23/2024 3:48,0,0,3.333333333,7607,40.156,0
10/23/2024 3:48,0,0,4.083333333,7630,40.156,0
10/23/2024 3:49,0,0,3.5,7647,40.031,0
10/23/2024 3:49,0,0,3.333333333,7646,40.125,0
10/23/2024 3:49,0,0,3.416666667,7630,40.062,0
10/23/2024 3:49,0,0,3.333333333,7615,40.093,0
10/23/2024 3:50,0,0,4.083333333,7628,39.937,0
10/23/2024 3:50,0,0,3.833333333,7631,40.218,0
10/23/2024 3:50,0,0,3.833333333,7624,39.906,0
10/23/2024 3:50,0,0,4.166666667,7624,39.937,0
10/23/2024 3:51,0,0,3,7634,40.125,0
10/23/2024 3:51,0,0,4.083333333,7632,40.093,0
10/23/2024 3:51,0,0,3.166666667,7635,40.218,0
10/23/2024 3:51,0,0,3.416666667,7632,39.968,0
10/23/2024 3:52,0,0,3.333333333,7637,40.093,0
10/23/2024 3:52,0,0,4.416666667,7628,40.093,0
10/23/2024 3:52,0,0,3.25,7633,40.093,0
10/23/2024 3:52,0,0,3.333333333,7634,40,0
10/23/2024 3:53,0,0,2.916666667,7632,40.218,0
10/23/2024 3:53,0,0,3.5,7623,39.937,0
10/23/2024 3:53,0,0,3.416666667,7594,40.218,0
10/23/2024 3:53,0,0,3.166666667,7589,40.218,0
10/23/2024 3:54,0,0,3.416666667,7598,39.937,0
10/23/2024 3:54,0,0,4,7573,40.312,0
10/23/2024 3:54,0,0,3.416666667,7609,39.968,0
10/23/2024 3:54,0,0,3.25,7613,39.937,0
10/23/2024 3:55,0,0,3.083333333,7597,39.875,0
10/23/2024 3:55,0,0,3.083333333,7598,40.218,0
10/23/2024 3:55,0,0,3.75,7608,39.906,0
10/23/2024 3:55,0,0,3.583333333,7639,40.062,0
10/23/2024 3:56,0,0,3.416666667,7632,40.062,0
10/23/2024 3:56,0,0,4,7650,40.062,0
10/23/2024 3:56,0,0,3.25,7652,39.937,0
10/23/2024 3:56,0,0,3.75,7658,40.031,0
10/23/2024 3:57,0,0,3.416666667,7649,40.031,0
10/23/2024 3:57,0,0,3.833333333,7671,40.031,0
10/23/2024 3:57,0,0,4.333333333,7665,39.968,0
10/23/2024 3:57,0,0,3.583333333,7678,40.5,0
10/23/2024 3:58,0,0,3.666666667,7669,39.968,0
10/23/2024 3:58,0,0,3.75,7676,39.937,0
10/23/2024 3:58,0,0,3.666666667,7650,40,0
10/23/2024 3:58,0,0,3.25,7669,39.906,0
10/23/2024 3:59,0,0,4,7684,40.281,0
10/23/2024 3:59,0,0,3.75,7685,39.906,0
10/23/2024 3:59,0,0,3.666666667,7614,39.968,0
10/23/2024 3:59,0,0,3.583333333,7614,40,0
10/23/2024 4:00,0,0,3.666666667,7644,39.937,0
10/23/2024 4:00,0,0,3.5,7634,40.062,0
10/23/2024 4:00,0,0,3.166666667,7633,39.968,0
10/23/2024 4:00,0,0,3.5,7618,39.937,0
10/23/2024 4:01,0,0,3.416666667,7637,40.062,0
10/23/2024 4:01,0,0,3.166666667,7638,40.156,0
10/23/2024 4:01,0,0,3.666666667,7583,40.031,0
10/23/2024 4:01,0,0,4.083333333,7578,40.156,0
10/23/2024 4:02,0,0,3.5,7604,40.375,0
10/23/2024 4:02,0,0,3.333333333,7605,40.156,0
10/23/2024 4:02,0,0,3.583333333,7593,39.968,0
10/23/2024 4:02,0,0,3.916666667,7599,40.125,0
10/23/2024 4:03,0,0,3.5,7596,40.312,0
10/23/2024 4:03,0,0,4.083333333,7595,39.937,0
10/23/2024 4:03,0,0,4.333333333,7611,40.281,0
10/23/2024 4:03,0,0,3.416666667,7616,40.031,0
10/23/2024 4:04,0,0,3.75,7620,39.968,0
10/23/2024 4:04,0,0,4.083333333,7614,39.968,0
10/23/2024 4:04,0,0,3.666666667,7617,40.375,0
10/23/2024 4:04,0,0,3.666666667,7615,40.031,0
10/23/2024 4:05,0,0,3.833333333,7611,40.156,0
10/23/2024 4:05,0,0,3.916666667,7620,39.906,0
10/23/2024 4:05,0,0,4.333333333,7620,40.343,0
10/23/2024 4:05,0,0,3.75,7615,39.906,0
10/23/2024 4:06,0,0,3.583333333,7620,39.937,0
10/23/2024 4:06,0,0,4.083333333,7638,40.25,0
10/23/2024 4:06,0,0,3.75,7650,39.937,0
10/23/2024 4:06,0,0,4,7647,39.875,0
10/23/2024 4:07,0,0,4.75,7641,40.218,0
10/23/2024 4:07,0,0,3.75,7640,40.031,0
10/23/2024 4:07,0,0,4.333333333,7633,39.937,0
10/23/2024 4:07,0,0,4.416666667,7644,39.937,0
10/23/2024 4:08,0,0,3.666666667,7646,39.968,0
10/23/2024 4:08,0,0,4.25,7647,39.906,0
10/23/2024 4:08,0,0,4.333333333,7640,39.937,0
10/23/2024 4:08,0,0,3.5,7631,40,0
10/23/2024 4:09,0,0,4.333333333,7648,39.875,0
10/23/2024 4:09,0,0,4,7647,39.906,0
